nameseq,k1,k2,label
AY055808.1/1-67,0.7395856538204499,0.9035812672176309,cdbox
ABDC01550852.1/596-662,0.7369124526620628,0.9155188246097337,cdbox
AANN01347476.1/737-809,0.7314693188215425,0.9047067901234568,cdbox
AAKN02054628.1/68053-68119,0.7355758520828692,0.9141414141414141,cdbox
nameseq,k1,k2,label
AY055808.1/1-67,0.7395856538204499,0.9035812672176309,cdbox
ABDC01550852.1/596-662,0.7369124526620628,0.9155188246097337,cdbox
AANN01347476.1/737-809,0.7314693188215425,0.9047067901234568,cdbox
AAKN02054628.1/68053-68119,0.7355758520828692,0.9141414141414141,cdbox
