nameseq,k1,k2,label
AC093047.1/47159-47233,0.7324444444444445,0.9149013878743608,cdbox
AY069135.1/400-474,0.6976,0.9006574141709277,cdbox
AC002443.1/58722-58796,0.7324444444444445,0.9149013878743608,cdbox
AC002443.1/59187-59261,0.6976,0.9006574141709277,cdbox
nameseq,k1,k2,label
AC093047.1/47159-47233,0.7324444444444445,0.9149013878743608,cdbox
AY069135.1/400-474,0.6976,0.9006574141709277,cdbox
AC002443.1/58722-58796,0.7324444444444445,0.9149013878743608,cdbox
AC002443.1/59187-59261,0.6976,0.9006574141709277,cdbox
