nameseq,k1,k2,label
X96653.1/1-67,0.726665181554912,0.918732782369146,cdbox
AANU01108424.1/10337-10271,0.7346847850300735,0.9228650137741047,cdbox
AAPY01773330.1/1468-1535,0.7305363321799307,0.9160169302740031,cdbox
AAQQ01210439.1/939-872,0.7344290657439446,0.9218088661171753,cdbox
nameseq,k1,k2,label
X96653.1/1-67,0.726665181554912,0.918732782369146,cdbox
AANU01108424.1/10337-10271,0.7346847850300735,0.9228650137741047,cdbox
AAPY01773330.1/1468-1535,0.7305363321799307,0.9160169302740031,cdbox
AAQQ01210439.1/939-872,0.7344290657439446,0.9218088661171753,cdbox
