nameseq,k1,k2,label
ABFN01001674.1/1569-1669,0.7338496225860209,0.9196,cdbox
AM921924.1/1-103,0.7184466019417477,0.9150326797385621,cdbox
AM270126.1/44992-44895,0.7249062890462308,0.9201828036985864,cdbox
AAJI01001332.1/9180-9080,0.7316929712773258,0.9186,cdbox
nameseq,k1,k2,label
ABFN01001674.1/1569-1669,0.7338496225860209,0.9196,cdbox
AM921924.1/1-103,0.7184466019417477,0.9150326797385621,cdbox
AM270126.1/44992-44895,0.7249062890462308,0.9201828036985864,cdbox
AAJI01001332.1/9180-9080,0.7316929712773258,0.9186,cdbox
