nameseq,k1,k2,label
AC010057.7/174297-174216,0.7260559190957763,0.9196768785246152,cdbox
AC010057.7/174076-173991,0.69848566792861,0.900484429065744,cdbox
AAPP01019316.1/65510-65432,0.6950809165197884,0.8941485864562788,cdbox
AAPT01020539.1/126869-126954,0.7130881557598703,0.9096193771626297,cdbox
nameseq,k1,k2,label
AC010057.7/174297-174216,0.7260559190957763,0.9196768785246152,cdbox
AC010057.7/174076-173991,0.69848566792861,0.900484429065744,cdbox
AAPP01019316.1/65510-65432,0.6950809165197884,0.8941485864562788,cdbox
AAPT01020539.1/126869-126954,0.7130881557598703,0.9096193771626297,cdbox
