nameseq,k1,k2,label
ADDF011338994.1/3988-3917,0.7488425925925926,0.9125173576671296,cdbox
AC193191.3/151617-151546,0.7476851851851851,0.9125173576671296,cdbox
ADFV01060123.1/2136-2065,0.7488425925925926,0.919658797857568,cdbox
CAEC01259586.1/1980-2050,0.7423130331283476,0.9093877551020408,cdbox
nameseq,k1,k2,label
ADDF011338994.1/3988-3917,0.7488425925925926,0.9125173576671296,cdbox
AC193191.3/151617-151546,0.7476851851851851,0.9125173576671296,cdbox
ADFV01060123.1/2136-2065,0.7488425925925926,0.919658797857568,cdbox
CAEC01259586.1/1980-2050,0.7423130331283476,0.9093877551020408,cdbox
