nameseq,k1,k2,label
AAEL01000384.1/2844-2571,0.7434333209014865,0.9323350642031961,cdbox
AAEE01000003.1/883306-883038,0.7434391453960005,0.9320839830697261,cdbox
AAZY02000001.1/850089-849864,0.7474351946119508,0.9302123456790123,cdbox
ABPA01000112.1/172751-172525,0.7496361272293272,0.9340590492599263,cdbox
nameseq,k1,k2,label
AAEL01000384.1/2844-2571,0.7434333209014865,0.9323350642031961,cdbox
AAEE01000003.1/883306-883038,0.7434391453960005,0.9320839830697261,cdbox
AAZY02000001.1/850089-849864,0.7474351946119508,0.9302123456790123,cdbox
ABPA01000112.1/172751-172525,0.7496361272293272,0.9340590492599263,cdbox
