nameseq,k1,k2,label
AK229253.1/328-248,0.727328151196464,0.909375,cdbox
AARH01007112.1/21213-21133,0.7309861301630849,0.916875,cdbox
AASG02002680.1/896-816,0.7187928669410152,0.911875,cdbox
AC144343.8/39743-39666,0.7366863905325444,0.9242705346601451,cdbox
nameseq,k1,k2,label
AK229253.1/328-248,0.727328151196464,0.909375,cdbox
AARH01007112.1/21213-21133,0.7309861301630849,0.916875,cdbox
AASG02002680.1/896-816,0.7187928669410152,0.911875,cdbox
AC144343.8/39743-39666,0.7366863905325444,0.9242705346601451,cdbox
