nameseq,AB.1,AD.1,ASSD.1,MAXD.1,MIND.1,AS.1,APL.1,TALU.1,TU.1,NE.1,MOT3.1,MOT4.1,AB.2,AD.2,ASSD.2,MAXD.2,MIND.2,AS.2,APL.2,TALU.2,TU.2,NE.2,MOT3.2,MOT4.2,AB.3,AD.3,ASSD.3,MAXD.3,MIND.3,AS.3,APL.3,TALU.3,TU.3,NE.3,MOT3.3,MOT4.3,AB.4,AD.4,ASSD.4,MAXD.4,MIND.4,AS.4,APL.4,TALU.4,TU.4,NE.4,MOT3.4,MOT4.4,AB.5,AD.5,ASSD.5,MAXD.5,MIND.5,AS.5,APL.5,TALU.5,TU.5,NE.5,MOT3.5,MOT4.5,AB.6,AD.6,ASSD.6,MAXD.6,MIND.6,AS.6,APL.6,TALU.6,TU.6,NE.6,MOT3.6,MOT4.6,AB.7,AD.7,ASSD.7,MAXD.7,MIND.7,AS.7,APL.7,TALU.7,TU.7,NE.7,MOT3.7,MOT4.7,AB.8,AD.8,ASSD.8,MAXD.8,MIND.8,AS.8,APL.8,TALU.8,TU.8,NE.8,MOT3.8,MOT4.8,AB.9,AD.9,ASSD.9,MAXD.9,MIND.9,AS.9,APL.9,TALU.9,TU.9,NE.9,MOT3.9,MOT4.9,AB.10,AD.10,ASSD.10,MAXD.10,MIND.10,AS.10,APL.10,TALU.10,TU.10,NE.10,MOT3.10,MOT4.10,label
AC112907.7/62863-62686,52.68627450980392,7.058823529411765,0.170124481327801,16.0,2.0,3.9922069414016828,3.107450980392157,0.10910364145658263,0.1037463976945245,175.0,323.0,1233.0,46.21568627450983,5.215686274509804,0.09509493670886048,14.0,0.0,4.131721976344925,1.7976931348623157e+308,0.1010752688172043,0.07563025210084033,175.0,113.0,291.0,0.6078431372549018,2.0784313725490198,0.27639307826639115,11.0,0.0,2.9694069999858193,1.7976931348623157e+308,0.0,0.0,175.0,8.0,6.0,0.0,1.0196078431372548,1.0,8.0,0.0,2.164691673724327,1.7976931348623157e+308,0.0,0.0,175.0,0.0,0.0,0.0,0.39215686274509814,0.0,5.0,0.0,1.3442460000786358,1.7976931348623157e+308,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hacabox
ABDC01304434.1/1589-1766,53.61538461538462,6.923076923076924,0.27264924527583,16.0,2.0,3.6418832503894816,3.1025641025641026,0.08415750915750916,0.09192200557103064,175.0,337.0,1296.0,58.67307692307692,4.884615384615386,0.23065418336176483,15.0,0.0,3.87622857027215,1.7976931348623157e+308,0.09354838709677418,0.09473684210526316,175.0,89.0,191.0,0.32692307692307687,1.7307692307692306,0.11122661122661147,11.0,0.0,2.6682995493773,1.7976931348623157e+308,0.0,0.0,175.0,5.0,4.0,0.01923076923076923,1.269230769230769,0.42795232936077837,8.0,0.0,2.346153846153846,1.7976931348623157e+308,0.0,0.0,175.0,1.0,0.0,0.0,0.19230769230769235,0.0,5.0,0.0,0.9615384615384616,1.7976931348623157e+308,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hacabox
AALT01246665.1/603-780,50.903846153846146,6.923076923076924,0.1916006546209907,14.0,2.0,3.631307000591437,2.9962292609351433,0.0847985347985348,0.09113924050632911,175.0,371.0,1516.0,48.94230769230772,4.730769230769229,0.10439241676335788,13.0,0.0,3.793290557607982,1.7976931348623157e+308,0.059770114942528735,0.056074766355140186,175.0,103.0,265.0,0.019230769230769235,1.4999999999999998,0.8070014662756594,8.0,0.0,2.1970259618227264,1.7976931348623157e+308,0.0,0.0,175.0,1.0,0.0,0.0,0.8076923076923077,1.0,8.0,0.0,2.0003697882993605,1.7976931348623157e+308,0.0,0.0,175.0,0.0,0.0,0.0,0.19230769230769235,0.0,5.0,0.0,0.9615384615384616,1.7976931348623157e+308,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hacabox
DQ351284.1/3156-3333,58.18181818181817,6.5090909090909115,0.19992981197708543,16.0,2.0,3.6475283151632087,3.154882154882155,0.09012987012987013,0.09065934065934066,175.0,342.0,1304.0,53.72727272727271,4.218181818181819,0.11833205494735372,15.0,0.0,3.8879342918638993,1.7976931348623157e+308,0.09880952380952382,0.07407407407407407,175.0,77.0,164.0,0.5454545454545456,1.818181818181818,0.44756076831548575,11.0,0.0,2.7639951920160066,1.7976931348623157e+308,0.0,0.0,175.0,7.0,6.0,0.0,0.9454545454545452,1.0,8.0,0.0,1.9579040910504442,1.7976931348623157e+308,0.0,0.0,175.0,0.0,0.0,0.0,0.3636363636363637,0.0,5.0,0.0,1.2984415324623364,1.7976931348623157e+308,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hacabox
AAYZ01178903.1/11910-11732,52.51923076923076,6.961538461538463,0.3457462014212075,22.0,2.0,4.108909355860087,3.059577677224736,0.07921245421245422,0.09375,176.0,330.0,1259.0,54.90384615384617,5.038461538461537,0.3421995756652147,21.0,0.0,4.363139036120751,1.7976931348623157e+308,0.05454545454545454,0.08411214953271028,176.0,101.0,227.0,0.2307692307692308,1.7307692307692306,0.4881450488145048,15.0,0.0,3.0199043834544006,1.7976931348623157e+308,0.0,0.0,176.0,5.0,2.0,0.01923076923076923,1.038461538461538,0.7686746987951811,12.0,0.0,2.3935935203848633,1.7976931348623157e+308,0.0,0.0,176.0,1.0,0.0,0.0,0.42307692307692296,1.0,12.0,0.0,1.8846153846153844,1.7976931348623157e+308,0.0,0.0,176.0,0.0,0.0,0.0,0.2307692307692308,0.0,12.0,0.0,1.6480219450483498,1.7976931348623157e+308,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hacabox
nameseq,AB.1,AD.1,ASSD.1,MAXD.1,MIND.1,AS.1,APL.1,TALU.1,TU.1,NE.1,MOT3.1,MOT4.1,AB.2,AD.2,ASSD.2,MAXD.2,MIND.2,AS.2,APL.2,TALU.2,TU.2,NE.2,MOT3.2,MOT4.2,AB.3,AD.3,ASSD.3,MAXD.3,MIND.3,AS.3,APL.3,TALU.3,TU.3,NE.3,MOT3.3,MOT4.3,AB.4,AD.4,ASSD.4,MAXD.4,MIND.4,AS.4,APL.4,TALU.4,TU.4,NE.4,MOT3.4,MOT4.4,AB.5,AD.5,ASSD.5,MAXD.5,MIND.5,AS.5,APL.5,TALU.5,TU.5,NE.5,MOT3.5,MOT4.5,AB.6,AD.6,ASSD.6,MAXD.6,MIND.6,AS.6,APL.6,TALU.6,TU.6,NE.6,MOT3.6,MOT4.6,AB.7,AD.7,ASSD.7,MAXD.7,MIND.7,AS.7,APL.7,TALU.7,TU.7,NE.7,MOT3.7,MOT4.7,AB.8,AD.8,ASSD.8,MAXD.8,MIND.8,AS.8,APL.8,TALU.8,TU.8,NE.8,MOT3.8,MOT4.8,AB.9,AD.9,ASSD.9,MAXD.9,MIND.9,AS.9,APL.9,TALU.9,TU.9,NE.9,MOT3.9,MOT4.9,AB.10,AD.10,ASSD.10,MAXD.10,MIND.10,AS.10,APL.10,TALU.10,TU.10,NE.10,MOT3.10,MOT4.10,label
AC112907.7/62863-62686,52.68627450980392,7.058823529411765,0.170124481327801,16.0,2.0,3.9922069414016828,3.107450980392157,0.10910364145658263,0.1037463976945245,175.0,323.0,1233.0,46.21568627450983,5.215686274509804,0.09509493670886048,14.0,0.0,4.131721976344925,1.7976931348623157e+308,0.1010752688172043,0.07563025210084033,175.0,113.0,291.0,0.6078431372549018,2.0784313725490198,0.27639307826639115,11.0,0.0,2.9694069999858193,1.7976931348623157e+308,0.0,0.0,175.0,8.0,6.0,0.0,1.0196078431372548,1.0,8.0,0.0,2.164691673724327,1.7976931348623157e+308,0.0,0.0,175.0,0.0,0.0,0.0,0.39215686274509814,0.0,5.0,0.0,1.3442460000786358,1.7976931348623157e+308,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hacabox
ABDC01304434.1/1589-1766,53.61538461538462,6.923076923076924,0.27264924527583,16.0,2.0,3.6418832503894816,3.1025641025641026,0.08415750915750916,0.09192200557103064,175.0,337.0,1296.0,58.67307692307692,4.884615384615386,0.23065418336176483,15.0,0.0,3.87622857027215,1.7976931348623157e+308,0.09354838709677418,0.09473684210526316,175.0,89.0,191.0,0.32692307692307687,1.7307692307692306,0.11122661122661147,11.0,0.0,2.6682995493773,1.7976931348623157e+308,0.0,0.0,175.0,5.0,4.0,0.01923076923076923,1.269230769230769,0.42795232936077837,8.0,0.0,2.346153846153846,1.7976931348623157e+308,0.0,0.0,175.0,1.0,0.0,0.0,0.19230769230769235,0.0,5.0,0.0,0.9615384615384616,1.7976931348623157e+308,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hacabox
AALT01246665.1/603-780,50.903846153846146,6.923076923076924,0.1916006546209907,14.0,2.0,3.631307000591437,2.9962292609351433,0.0847985347985348,0.09113924050632911,175.0,371.0,1516.0,48.94230769230772,4.730769230769229,0.10439241676335788,13.0,0.0,3.793290557607982,1.7976931348623157e+308,0.059770114942528735,0.056074766355140186,175.0,103.0,265.0,0.019230769230769235,1.4999999999999998,0.8070014662756594,8.0,0.0,2.1970259618227264,1.7976931348623157e+308,0.0,0.0,175.0,1.0,0.0,0.0,0.8076923076923077,1.0,8.0,0.0,2.0003697882993605,1.7976931348623157e+308,0.0,0.0,175.0,0.0,0.0,0.0,0.19230769230769235,0.0,5.0,0.0,0.9615384615384616,1.7976931348623157e+308,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hacabox
DQ351284.1/3156-3333,58.18181818181817,6.5090909090909115,0.19992981197708543,16.0,2.0,3.6475283151632087,3.154882154882155,0.09012987012987013,0.09065934065934066,175.0,342.0,1304.0,53.72727272727271,4.218181818181819,0.11833205494735372,15.0,0.0,3.8879342918638993,1.7976931348623157e+308,0.09880952380952382,0.07407407407407407,175.0,77.0,164.0,0.5454545454545456,1.818181818181818,0.44756076831548575,11.0,0.0,2.7639951920160066,1.7976931348623157e+308,0.0,0.0,175.0,7.0,6.0,0.0,0.9454545454545452,1.0,8.0,0.0,1.9579040910504442,1.7976931348623157e+308,0.0,0.0,175.0,0.0,0.0,0.0,0.3636363636363637,0.0,5.0,0.0,1.2984415324623364,1.7976931348623157e+308,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hacabox
AAYZ01178903.1/11910-11732,52.51923076923076,6.961538461538463,0.3457462014212075,22.0,2.0,4.108909355860087,3.059577677224736,0.07921245421245422,0.09375,176.0,330.0,1259.0,54.90384615384617,5.038461538461537,0.3421995756652147,21.0,0.0,4.363139036120751,1.7976931348623157e+308,0.05454545454545454,0.08411214953271028,176.0,101.0,227.0,0.2307692307692308,1.7307692307692306,0.4881450488145048,15.0,0.0,3.0199043834544006,1.7976931348623157e+308,0.0,0.0,176.0,5.0,2.0,0.01923076923076923,1.038461538461538,0.7686746987951811,12.0,0.0,2.3935935203848633,1.7976931348623157e+308,0.0,0.0,176.0,1.0,0.0,0.0,0.42307692307692296,1.0,12.0,0.0,1.8846153846153844,1.7976931348623157e+308,0.0,0.0,176.0,0.0,0.0,0.0,0.2307692307692308,0.0,12.0,0.0,1.6480219450483498,1.7976931348623157e+308,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hacabox
