nameseq,k1,k2,label
AJ609432.1/1-133,1.98661274964003,3.9164008363136213,hacabox
AB007147.1/104-236,2.0367741855993167,3.987460774736239,hacabox
AC016907.6/186868-187000,1.9897633146182045,3.8981367592000606,hacabox
AC026222.5/26043-25912,1.9938584293996713,3.8572550531273695,hacabox
AC008083.23/27997-28128,1.994170743553362,3.860125525240465,hacabox
nameseq,k1,k2,label
AJ609432.1/1-133,1.98661274964003,3.9164008363136213,hacabox
AB007147.1/104-236,2.0367741855993167,3.987460774736239,hacabox
AC016907.6/186868-187000,1.9897633146182045,3.8981367592000606,hacabox
AC026222.5/26043-25912,1.9938584293996713,3.8572550531273695,hacabox
AC008083.23/27997-28128,1.994170743553362,3.860125525240465,hacabox
