nameseq,k1,k2,label
Z28287.1/412-62,1.9123498558678156,3.8025353067085783,hacabox
AABY01000005.1/88923-89269,1.9192495886299061,3.8056255625564304,hacabox
AACG02000132.1/12491-12835,1.9586431033504719,3.8806982448417053,hacabox
AACH01000061.1/2082-2427,1.9390434481061838,3.837338494813125,hacabox
nameseq,k1,k2,label
Z28287.1/412-62,1.9123498558678156,3.8025353067085783,hacabox
AABY01000005.1/88923-89269,1.9192495886299061,3.8056255625564304,hacabox
AACG02000132.1/12491-12835,1.9586431033504719,3.8806982448417053,hacabox
AACH01000061.1/2082-2427,1.9390434481061838,3.837338494813125,hacabox
