nameseq,k1,k2,label
AY948647.1/1-169,1.9824610458842022,3.90358860832447,hacabox
AY948716.1/2-197,1.971175906091962,3.8879595450046724,hacabox
DQ789490.1/2-146,1.9655294285610652,3.904502878482178,hacabox
ABEG02009257.1/8953-8799,1.9735744430714393,3.840408560512548,hacabox
nameseq,k1,k2,label
AY948647.1/1-169,1.9824610458842022,3.90358860832447,hacabox
AY948716.1/2-197,1.971175906091962,3.8879595450046724,hacabox
DQ789490.1/2-146,1.9655294285610652,3.904502878482178,hacabox
ABEG02009257.1/8953-8799,1.9735744430714393,3.840408560512548,hacabox
