nameseq,k1,k2,label
AANI01014830.1/134411-134552,1.9909016295449184,3.8929592254906145,hacabox
AAQB01006286.1/232569-232425,1.986528699602445,3.937309077679401,hacabox
AAPT01021461.1/4272-4413,1.991445543609486,3.9326057788026088,hacabox
AAPP01018787.1/102387-102251,1.9868434979869605,3.9115452830045365,hacabox
AADE01000218.1/100180-100042,1.9995908651694059,3.970695085346183,hacabox
nameseq,k1,k2,label
AANI01014830.1/134411-134552,1.9909016295449184,3.8929592254906145,hacabox
AAQB01006286.1/232569-232425,1.986528699602445,3.937309077679401,hacabox
AAPT01021461.1/4272-4413,1.991445543609486,3.9326057788026088,hacabox
AAPP01018787.1/102387-102251,1.9868434979869605,3.9115452830045365,hacabox
AADE01000218.1/100180-100042,1.9995908651694059,3.970695085346183,hacabox
