nameseq,k1,k2,label
AJ505651.1/1-133,1.917874097643161,3.7445969755684865,hacabox
AC189572.1/58368-58500,1.911584696193525,3.7489427881989794,hacabox
AASG02000124.1/14817-14956,1.915831141037566,3.763295817623388,hacabox
AARH01003623.1/36913-37042,1.9576494798824677,3.84516628266573,hacabox
AM445900.2/26639-26766,1.943617778039934,3.7939263319283336,hacabox
nameseq,k1,k2,label
AJ505651.1/1-133,1.917874097643161,3.7445969755684865,hacabox
AC189572.1/58368-58500,1.911584696193525,3.7489427881989794,hacabox
AASG02000124.1/14817-14956,1.915831141037566,3.763295817623388,hacabox
AARH01003623.1/36913-37042,1.9576494798824677,3.84516628266573,hacabox
AM445900.2/26639-26766,1.943617778039934,3.7939263319283336,hacabox
