nameseq,k1,k2,label
M20764.1/402-590,1.9949452503491385,3.94757629605304,hacabox
AACH01001103.1/771-582,1.9940881538550428,3.9225796798084627,hacabox
AACA01000336.1/10189-9996,1.9951980385673536,3.9530640670245183,hacabox
AAZN01000271.1/10970-11147,1.9692852639957845,3.9179627065874043,hacabox
CR382123.1/649568-649394,1.9735028818291251,3.924961508157058,hacabox
nameseq,k1,k2,label
M20764.1/402-590,1.9949452503491385,3.94757629605304,hacabox
AACH01001103.1/771-582,1.9940881538550428,3.9225796798084627,hacabox
AACA01000336.1/10189-9996,1.9951980385673536,3.9530640670245183,hacabox
AAZN01000271.1/10970-11147,1.9692852639957845,3.9179627065874043,hacabox
CR382123.1/649568-649394,1.9735028818291251,3.924961508157058,hacabox
