nameseq,k1,k2,label
AAHK01028073.1/619-688,1.947064977922921,3.73937401656446,hacabox
FN554972.1/1586904-1586972,1.9795776043132016,3.838828702163193,hacabox
FR796467.1/1323966-1323900,1.9995129978642305,3.8920439307476773,hacabox
FR796401.1/450597-450665,1.9555158457630546,3.778834888134176,hacabox
FR799009.1/1240278-1240212,1.9944347129829714,3.9097875455460036,hacabox
nameseq,k1,k2,label
AAHK01028073.1/619-688,1.947064977922921,3.73937401656446,hacabox
FN554972.1/1586904-1586972,1.9795776043132016,3.838828702163193,hacabox
FR796467.1/1323966-1323900,1.9995129978642305,3.8920439307476773,hacabox
FR796401.1/450597-450665,1.9555158457630546,3.778834888134176,hacabox
FR799009.1/1240278-1240212,1.9944347129829714,3.9097875455460036,hacabox
