nameseq,k1,k2,label
Y11163.1/1-132,1.937298553215304,3.7753119465208584,hacabox
AL451076.14/9592-9462,1.952822632732397,3.8001089108467534,hacabox
AF357420.1/1-122,1.9475080769928574,3.7846556055914444,hacabox
AAQQ01738740.1/317-187,1.9447966999014579,3.7584595646308263,hacabox
AAPY01384073.1/257-126,1.9536028652919846,3.8098644368004875,hacabox
nameseq,k1,k2,label
Y11163.1/1-132,1.937298553215304,3.7753119465208584,hacabox
AL451076.14/9592-9462,1.952822632732397,3.8001089108467534,hacabox
AF357420.1/1-122,1.9475080769928574,3.7846556055914444,hacabox
AAQQ01738740.1/317-187,1.9447966999014579,3.7584595646308263,hacabox
AAPY01384073.1/257-126,1.9536028652919846,3.8098644368004875,hacabox
