nameseq,k1,k2,label
AF357392.1/1-124,1.9639744274761253,3.800938401184025,hacabox
AJ609472.1/1-140,1.9321851423211858,3.7701452346167086,hacabox
S46763.1/4187-4324,1.9741496455924248,3.836546927631673,hacabox
AAQQ01007810.1/1923-1784,1.9365728788089067,3.7884468309850265,hacabox
AAHX01002920.1/48724-48860,1.9798630722642796,3.8695583513307885,hacabox
nameseq,k1,k2,label
AF357392.1/1-124,1.9639744274761253,3.800938401184025,hacabox
AJ609472.1/1-140,1.9321851423211858,3.7701452346167086,hacabox
S46763.1/4187-4324,1.9741496455924248,3.836546927631673,hacabox
AAQQ01007810.1/1923-1784,1.9365728788089067,3.7884468309850265,hacabox
AAHX01002920.1/48724-48860,1.9798630722642796,3.8695583513307885,hacabox
