nameseq,k1,k2,label
AC010287.9/54576-54441,1.9847940494792313,3.8342281800123943,hacabox
AJ609468.1/1-136,1.9847940494792313,3.8342281800123943,hacabox
AC127300.3/141571-141705,1.9812837941328676,3.8400818419101057,hacabox
AAIY01789533.1/679-813,1.984670752535023,3.849190014962776,hacabox
AAFR03049113.1/29769-29632,1.9701546053409784,3.817901849113086,hacabox
nameseq,k1,k2,label
AC010287.9/54576-54441,1.9847940494792313,3.8342281800123943,hacabox
AJ609468.1/1-136,1.9847940494792313,3.8342281800123943,hacabox
AC127300.3/141571-141705,1.9812837941328676,3.8400818419101057,hacabox
AAIY01789533.1/679-813,1.984670752535023,3.849190014962776,hacabox
AAFR03049113.1/29769-29632,1.9701546053409784,3.817901849113086,hacabox
