nameseq,k1,k2,label
AFSP01066114.1/1322-1172,1.974405191211409,3.9057740783765795,hacabox
AASG02003814.1/14641-14787,1.998019496530795,3.9392939385216805,hacabox
ACYM01129633.1/2287-2137,1.9903159835590705,3.917371599420868,hacabox
AEKV01000424.1/18275-18422,1.983188133762145,3.9205755266389213,hacabox
AARH01006065.1/328881-329029,1.9904298238162859,3.908778477364341,hacabox
nameseq,k1,k2,label
AFSP01066114.1/1322-1172,1.974405191211409,3.9057740783765795,hacabox
AASG02003814.1/14641-14787,1.998019496530795,3.9392939385216805,hacabox
ACYM01129633.1/2287-2137,1.9903159835590705,3.917371599420868,hacabox
AEKV01000424.1/18275-18422,1.983188133762145,3.9205755266389213,hacabox
AARH01006065.1/328881-329029,1.9904298238162859,3.908778477364341,hacabox
