nameseq,k1,k2,label
AJ609461.1/1-133,1.9787120846820416,3.8854425830552852,hacabox
AC094019.2/47367-47494,1.961626190962492,3.8470980074801373,hacabox
AC012291.11/20685-20802,1.9768453689554852,3.8799518365413315,hacabox
AC084794.3/215294-215169,1.9844407498712062,3.8997913499994317,hacabox
AC076966.25/56587-56462,1.9749306165187086,3.8357580210916833,hacabox
nameseq,k1,k2,label
AJ609461.1/1-133,1.9787120846820416,3.8854425830552852,hacabox
AC094019.2/47367-47494,1.961626190962492,3.8470980074801373,hacabox
AC012291.11/20685-20802,1.9768453689554852,3.8799518365413315,hacabox
AC084794.3/215294-215169,1.9844407498712062,3.8997913499994317,hacabox
AC076966.25/56587-56462,1.9749306165187086,3.8357580210916833,hacabox
