nameseq,k1,k2,label
AC007233.7/16823-16971,1.9846811666234994,3.913005128712142,hacabox
DQ108823.1/379-527,1.9846811666234994,3.913005128712142,hacabox
Y11049.1/506-650,1.99598335140523,3.936295551657801,hacabox
AARH01014343.1/1683-1829,1.9850149649337006,3.889316449058742,hacabox
AM460179.2/5268-5416,1.981150095420139,3.8350059309235065,hacabox
nameseq,k1,k2,label
AC007233.7/16823-16971,1.9846811666234994,3.913005128712142,hacabox
DQ108823.1/379-527,1.9846811666234994,3.913005128712142,hacabox
Y11049.1/506-650,1.99598335140523,3.936295551657801,hacabox
AARH01014343.1/1683-1829,1.9850149649337006,3.889316449058742,hacabox
AM460179.2/5268-5416,1.981150095420139,3.8350059309235065,hacabox
