nameseq,k1,k2,label
AF357394.1/1-116,1.9978542376596822,3.7860859675788143,hacabox
AL929577.9/131453-131576,1.9720263244856202,3.7300816677341477,hacabox
AC140395.2/70817-70690,1.9982379216282096,3.811426143575611,hacabox
AL606832.4/24041-23913,1.9890306620277953,3.8254952282117856,hacabox
AL844536.13/202595-202468,1.964234161642523,3.7623218479871317,hacabox
nameseq,k1,k2,label
AF357394.1/1-116,1.9978542376596822,3.7860859675788143,hacabox
AL929577.9/131453-131576,1.9720263244856202,3.7300816677341477,hacabox
AC140395.2/70817-70690,1.9982379216282096,3.811426143575611,hacabox
AL606832.4/24041-23913,1.9890306620277953,3.8254952282117856,hacabox
AL844536.13/202595-202468,1.964234161642523,3.7623218479871317,hacabox
