nameseq,k1,k2,label
AAFW02000032.1/134926-135122,1.9012707717188713,3.7816410490654517,hacabox
AACG02000027.1/92648-92843,1.9377352897442988,3.846966632474143,hacabox
X89633.1/18639-18835,1.9012707717188713,3.7816410490654517,hacabox
AAEG01000065.1/19439-19634,1.9036319170239138,3.7867868635513258,hacabox
AACH01000317.1/2583-2779,1.8973664702164572,3.7810082335108715,hacabox
nameseq,k1,k2,label
AAFW02000032.1/134926-135122,1.9012707717188713,3.7816410490654517,hacabox
AACG02000027.1/92648-92843,1.9377352897442988,3.846966632474143,hacabox
X89633.1/18639-18835,1.9012707717188713,3.7816410490654517,hacabox
AAEG01000065.1/19439-19634,1.9036319170239138,3.7867868635513258,hacabox
AACH01000317.1/2583-2779,1.8973664702164572,3.7810082335108715,hacabox
