nameseq,k1,k2,label
AJ609474.1/1-132,1.9903624940286346,3.8870516104145483,hacabox
Z15025.1/12945-12815,1.985756798824697,3.858435971818683,hacabox
BX548169.4/36965-36835,1.998161955643499,3.936527287321417,hacabox
AC006534.10/104122-104252,1.9975650956296918,3.8901008147803973,hacabox
AC087863.10/61455-61585,1.9926002081757868,3.8378076547689544,hacabox
nameseq,k1,k2,label
AJ609474.1/1-132,1.9903624940286346,3.8870516104145483,hacabox
Z15025.1/12945-12815,1.985756798824697,3.858435971818683,hacabox
BX548169.4/36965-36835,1.998161955643499,3.936527287321417,hacabox
AC006534.10/104122-104252,1.9975650956296918,3.8901008147803973,hacabox
AC087863.10/61455-61585,1.9926002081757868,3.8378076547689544,hacabox
