nameseq,k1,k2,label
AJ609467.1/1-135,1.976097420914129,3.865027481300623,hacabox
AC127300.3/152460-152595,1.969253683398625,3.8538717216017737,hacabox
BX005181.5/33577-33708,1.9738989681281094,3.8522995480408864,hacabox
AAPY01141093.1/1066-1200,1.9730873879380297,3.878062571882735,hacabox
AAFC03050240.1/112749-112887,1.9561095019987191,3.8327324447017945,hacabox
nameseq,k1,k2,label
AJ609467.1/1-135,1.976097420914129,3.865027481300623,hacabox
AC127300.3/152460-152595,1.969253683398625,3.8538717216017737,hacabox
BX005181.5/33577-33708,1.9738989681281094,3.8522995480408864,hacabox
AAPY01141093.1/1066-1200,1.9730873879380297,3.878062571882735,hacabox
AAFC03050240.1/112749-112887,1.9561095019987191,3.8327324447017945,hacabox
