nameseq,k1,k2,label
U35631.2/189-333,1.9811606280216947,3.93916785854003,hacabox
AF426408.1/2331-2471,1.9909174040865114,3.928694324752816,hacabox
AASV01043460.1/657-805,1.9878867629706973,3.9545672193973873,hacabox
AAPT01018955.1/17011-17152,1.990677429694011,3.935130127371526,hacabox
AAQB01006339.1/43171-43326,1.9689357580834428,3.8946689954952265,hacabox
nameseq,k1,k2,label
U35631.2/189-333,1.9811606280216947,3.93916785854003,hacabox
AF426408.1/2331-2471,1.9909174040865114,3.928694324752816,hacabox
AASV01043460.1/657-805,1.9878867629706973,3.9545672193973873,hacabox
AAPT01018955.1/17011-17152,1.990677429694011,3.935130127371526,hacabox
AAQB01006339.1/43171-43326,1.9689357580834428,3.8946689954952265,hacabox
