nameseq,k1,k2,label
HE575324.1/2850424-2850494,1.961497661800057,3.7714425754020766,hacabox
HE573027.1/2943773-2943842,1.967503921582705,3.8034291687975776,hacabox
Z50171.1/232-303,1.9789142323308773,3.8134021012797334,hacabox
AF177033.1/1-70,1.947064977922921,3.7641096974613877,hacabox
FR796401.1/453256-453325,1.9364277052801255,3.7277874159153503,hacabox
nameseq,k1,k2,label
HE575324.1/2850424-2850494,1.961497661800057,3.7714425754020766,hacabox
HE573027.1/2943773-2943842,1.967503921582705,3.8034291687975776,hacabox
Z50171.1/232-303,1.9789142323308773,3.8134021012797334,hacabox
AF177033.1/1-70,1.947064977922921,3.7641096974613877,hacabox
FR796401.1/453256-453325,1.9364277052801255,3.7277874159153503,hacabox
