nameseq,k1,k2,label
Z71666.1/727-896,1.9227144541255528,3.8203201313072017,hacabox
AACA01000197.1/7672-7842,1.932667113076406,3.8446132401007564,hacabox
AACI02000264.1/1524-1695,1.9556479583818558,3.892304393912347,hacabox
AACH01000736.1/1244-1414,1.9449938741259059,3.857544250541864,hacabox
AACF01000082.1/45350-45178,1.9968489134834284,3.9421467682229707,hacabox
nameseq,k1,k2,label
Z71666.1/727-896,1.9227144541255528,3.8203201313072017,hacabox
AACA01000197.1/7672-7842,1.932667113076406,3.8446132401007564,hacabox
AACI02000264.1/1524-1695,1.9556479583818558,3.892304393912347,hacabox
AACH01000736.1/1244-1414,1.9449938741259059,3.857544250541864,hacabox
AACF01000082.1/45350-45178,1.9968489134834284,3.9421467682229707,hacabox
