nameseq,k1,k2,label
AJ609431.1/1-133,1.99598541088326,3.8992369939275404,hacabox
Z78021.1/341-473,1.9975448665812463,3.86029022618062,hacabox
AL646047.9/33135-33004,1.9966838578229207,3.8355325293304454,hacabox
AC117503.8/209801-209669,1.9946697767674029,3.8975149882536977,hacabox
AC114006.3/20483-20615,1.9966744197937216,3.806486904934717,hacabox
nameseq,k1,k2,label
AJ609431.1/1-133,1.99598541088326,3.8992369939275404,hacabox
Z78021.1/341-473,1.9975448665812463,3.86029022618062,hacabox
AL646047.9/33135-33004,1.9966838578229207,3.8355325293304454,hacabox
AC117503.8/209801-209669,1.9946697767674029,3.8975149882536977,hacabox
AC114006.3/20483-20615,1.9966744197937216,3.806486904934717,hacabox
