nameseq,k1,k2,label
AC012160.7/76008-75871,1.9237231595985356,3.8280541594200805,hacabox
AC012160.7/76359-76220,1.9389469454839647,3.8547107599094192,hacabox
AC012160.7/76180-76044,1.9615988041027699,3.9048044509578688,hacabox
AF426408.1/2971-3114,1.9747952802111666,3.874574108300257,hacabox
AF426408.1/2797-2940,1.9733784511561636,3.8518095518623228,hacabox
nameseq,k1,k2,label
AC012160.7/76008-75871,1.9237231595985356,3.8280541594200805,hacabox
AC012160.7/76359-76220,1.9389469454839647,3.8547107599094192,hacabox
AC012160.7/76180-76044,1.9615988041027699,3.9048044509578688,hacabox
AF426408.1/2971-3114,1.9747952802111666,3.874574108300257,hacabox
AF426408.1/2797-2940,1.9733784511561636,3.8518095518623228,hacabox
