nameseq,k1,k2,label
Z49379.1/1742-1357,1.9029363044692431,3.792297358489058,hacabox
AACI02000103.1/13708-13323,1.8702460929810816,3.7157242011922795,hacabox
AABZ01000143.1/19792-19408,1.8915048296941908,3.7690768359499938,hacabox
AACG02000202.1/2769-3153,1.8934585954296899,3.7674499767027276,hacabox
AACA01000601.1/346-4,1.875453273309476,3.7245711479717096,hacabox
nameseq,k1,k2,label
Z49379.1/1742-1357,1.9029363044692431,3.792297358489058,hacabox
AACI02000103.1/13708-13323,1.8702460929810816,3.7157242011922795,hacabox
AABZ01000143.1/19792-19408,1.8915048296941908,3.7690768359499938,hacabox
AACG02000202.1/2769-3153,1.8934585954296899,3.7674499767027276,hacabox
AACA01000601.1/346-4,1.875453273309476,3.7245711479717096,hacabox
