nameseq,k1,k2,label
BX005219.12/41617-41744,1.9874123291457442,3.9057035120840458,hacabox
AC007025.2/13587-13714,1.984510498483958,3.8158861685316725,hacabox
AF357423.1/1-119,1.989684789993723,3.9198025872270392,hacabox
AAPY01752721.1/3925-4052,1.9874123291457442,3.790492729670064,hacabox
AAHX01113643.1/8045-7918,1.9908196812024788,3.8901289323667334,hacabox
nameseq,k1,k2,label
BX005219.12/41617-41744,1.9874123291457442,3.9057035120840458,hacabox
AC007025.2/13587-13714,1.984510498483958,3.8158861685316725,hacabox
AF357423.1/1-119,1.989684789993723,3.9198025872270392,hacabox
AAPY01752721.1/3925-4052,1.9874123291457442,3.790492729670064,hacabox
AAHX01113643.1/8045-7918,1.9908196812024788,3.8901289323667334,hacabox
