nameseq,k1,k2,label
AJ609453.1/1-134,1.9982456333351246,3.866421511315092,hacabox
AC013416.4/54383-54515,1.994605999949977,3.8170035812019174,hacabox
AC020634.16/18995-18865,1.9943332691512707,3.8452621574370522,hacabox
AL603787.8/33357-33225,1.9989016671133295,3.8052477174589283,hacabox
AC112261.4/56192-56327,1.9868050506697872,3.8043522603710356,hacabox
nameseq,k1,k2,label
AJ609453.1/1-134,1.9982456333351246,3.866421511315092,hacabox
AC013416.4/54383-54515,1.994605999949977,3.8170035812019174,hacabox
AC020634.16/18995-18865,1.9943332691512707,3.8452621574370522,hacabox
AL603787.8/33357-33225,1.9989016671133295,3.8052477174589283,hacabox
AC112261.4/56192-56327,1.9868050506697872,3.8043522603710356,hacabox
