nameseq,k1,k2,label
AJ609450.1/1-137,1.9973866645054086,3.9024496076673736,hacabox
AL049745.9/70858-70993,1.994684349257585,3.9318967298346004,hacabox
AL590431.11/107122-107257,1.9939168115341226,3.894855462958235,hacabox
AF357386.1/1-126,1.9918917816214128,3.90642027792273,hacabox
ABDC01240840.1/7748-7883,1.9918899148468014,3.8889091857209928,hacabox
nameseq,k1,k2,label
AJ609450.1/1-137,1.9973866645054086,3.9024496076673736,hacabox
AL049745.9/70858-70993,1.994684349257585,3.9318967298346004,hacabox
AL590431.11/107122-107257,1.9939168115341226,3.894855462958235,hacabox
AF357386.1/1-126,1.9918917816214128,3.90642027792273,hacabox
ABDC01240840.1/7748-7883,1.9918899148468014,3.8889091857209928,hacabox
