nameseq,k1,k2,label
AJ609471.1/1-132,1.9782285436827076,3.9165594022848205,hacabox
AC026355.13/69334-69207,1.9672709249288387,3.832510443957047,hacabox
AC079969.5/116696-116565,1.9714157726920518,3.88348262290159,hacabox
BC021677.1/1965-1834,1.9653445306606057,3.799791383074219,hacabox
BC056964.1/2999-3129,1.9965022788168678,3.89530917956791,hacabox
nameseq,k1,k2,label
AJ609471.1/1-132,1.9782285436827076,3.9165594022848205,hacabox
AC026355.13/69334-69207,1.9672709249288387,3.832510443957047,hacabox
AC079969.5/116696-116565,1.9714157726920518,3.88348262290159,hacabox
BC021677.1/1965-1834,1.9653445306606057,3.799791383074219,hacabox
BC056964.1/2999-3129,1.9965022788168678,3.89530917956791,hacabox
