nameseq,k1,k2,label
AJ505652.1/1-127,1.9402401325827854,3.8166585520376315,hacabox
AC189511.1/15225-15099,1.9397856191950695,3.8281365721437948,hacabox
CU459035.1/58207-58333,1.9061736496778976,3.723767869385553,hacabox
AARH01008775.1/79980-79856,1.9820206983467281,3.856875974410409,hacabox
AP006087.1/71365-71244,1.9652034281283184,3.8686680675594305,hacabox
nameseq,k1,k2,label
AJ505652.1/1-127,1.9402401325827854,3.8166585520376315,hacabox
AC189511.1/15225-15099,1.9397856191950695,3.8281365721437948,hacabox
CU459035.1/58207-58333,1.9061736496778976,3.723767869385553,hacabox
AARH01008775.1/79980-79856,1.9820206983467281,3.856875974410409,hacabox
AP006087.1/71365-71244,1.9652034281283184,3.8686680675594305,hacabox
