nameseq,k1,k2,label
AK092096.1/824-956,1.9880717052383232,3.9069698521382117,hacabox
AL360091.28/68676-68810,1.970027543869526,3.7953736505285853,hacabox
AL589681.19/171773-171905,1.9840858829405277,3.8839988627686592,hacabox
AAFC03053159.1/22253-22119,1.99551879901112,3.8679907116622627,hacabox
AANG01797529.1/3371-3237,1.997706068118023,3.917342510450811,hacabox
nameseq,k1,k2,label
AK092096.1/824-956,1.9880717052383232,3.9069698521382117,hacabox
AL360091.28/68676-68810,1.970027543869526,3.7953736505285853,hacabox
AL589681.19/171773-171905,1.9840858829405277,3.8839988627686592,hacabox
AAFC03053159.1/22253-22119,1.99551879901112,3.8679907116622627,hacabox
AANG01797529.1/3371-3237,1.997706068118023,3.917342510450811,hacabox
