nameseq,k1,k2,label
AC010582.6/81476-81337,1.9147873104509225,3.759580999738063,hacabox
AC126265.3/118626-118483,1.8919786263405358,3.72796195216372,hacabox
AAFC03085126.1/12310-12453,1.9234670224828183,3.766903711520609,hacabox
AAPY01357268.1/2436-2293,1.9311032309651268,3.7974610247581118,hacabox
AANN01835968.1/5302-5159,1.909681681826774,3.7384547900342646,hacabox
nameseq,k1,k2,label
AC010582.6/81476-81337,1.9147873104509225,3.759580999738063,hacabox
AC126265.3/118626-118483,1.8919786263405358,3.72796195216372,hacabox
AAFC03085126.1/12310-12453,1.9234670224828183,3.766903711520609,hacabox
AAPY01357268.1/2436-2293,1.9311032309651268,3.7974610247581118,hacabox
AANN01835968.1/5302-5159,1.909681681826774,3.7384547900342646,hacabox
