nameseq,k1,k2,label
X59720.2/107708-107500,1.9572047869200206,3.892508204548178,hacabox
AABZ01000112.1/9647-9855,1.9545207209925626,3.8927946073847743,hacabox
AABY01000162.1/1359-1151,1.9502862137953239,3.8652764678229925,hacabox
AACI02000137.1/4593-4383,1.9467347767652643,3.8784631130384137,hacabox
AACG02000009.1/53495-53284,1.950604796131739,3.848254179575793,hacabox
nameseq,k1,k2,label
X59720.2/107708-107500,1.9572047869200206,3.892508204548178,hacabox
AABZ01000112.1/9647-9855,1.9545207209925626,3.8927946073847743,hacabox
AABY01000162.1/1359-1151,1.9502862137953239,3.8652764678229925,hacabox
AACI02000137.1/4593-4383,1.9467347767652643,3.8784631130384137,hacabox
AACG02000009.1/53495-53284,1.950604796131739,3.848254179575793,hacabox
