nameseq,k1,k2,label
AJ609457.1/1-135,1.985291349406031,3.9125534142743033,hacabox
AC093126.2/112985-113119,1.976097420914129,3.8340230098532,hacabox
AJ609456.1/1-134,1.9883796867953445,3.884408215791464,hacabox
AAFC03054517.1/102386-102252,1.994839997640073,3.9409996476202775,hacabox
AAQQ01663584.1/95-227,1.9897633146182045,3.8990620879706896,hacabox
nameseq,k1,k2,label
AJ609457.1/1-135,1.985291349406031,3.9125534142743033,hacabox
AC093126.2/112985-113119,1.976097420914129,3.8340230098532,hacabox
AJ609456.1/1-134,1.9883796867953445,3.884408215791464,hacabox
AAFC03054517.1/102386-102252,1.994839997640073,3.9409996476202775,hacabox
AAQQ01663584.1/95-227,1.9897633146182045,3.8990620879706896,hacabox
