nameseq,k1,k2,label
AJ009730.1/1-133,1.9958463704834544,3.913925838533428,hacabox
AJ009731.1/1-129,1.9862651846101782,3.8258301202113763,hacabox
AJ009728.1/1-142,1.9850069071248218,3.92417985187945,hacabox
M55022.1/344-480,1.9668200727891803,3.7978320848050093,hacabox
X07699.1/9946-10078,1.953537101518428,3.7838190482441156,hacabox
nameseq,k1,k2,label
AJ009730.1/1-133,1.9958463704834544,3.913925838533428,hacabox
AJ009731.1/1-129,1.9862651846101782,3.8258301202113763,hacabox
AJ009728.1/1-142,1.9850069071248218,3.92417985187945,hacabox
M55022.1/344-480,1.9668200727891803,3.7978320848050093,hacabox
X07699.1/9946-10078,1.953537101518428,3.7838190482441156,hacabox
