nameseq,k1,k2,label
AJ609451.1/1-130,1.9804427587202484,3.8639444562127867,hacabox
AL670276.13/34787-34916,1.9818762624938748,3.872849887600976,hacabox
AL807234.6/143918-143791,1.9964730780265978,3.8673106285783945,hacabox
AL929545.8/89263-89392,1.9991460579258882,3.850976337697657,hacabox
ABDC01019451.1/1606-1737,1.9929209762734188,3.913702073428805,hacabox
nameseq,k1,k2,label
AJ609451.1/1-130,1.9804427587202484,3.8639444562127867,hacabox
AL670276.13/34787-34916,1.9818762624938748,3.872849887600976,hacabox
AL807234.6/143918-143791,1.9964730780265978,3.8673106285783945,hacabox
AL929545.8/89263-89392,1.9991460579258882,3.850976337697657,hacabox
ABDC01019451.1/1606-1737,1.9929209762734188,3.913702073428805,hacabox
