nameseq,k1,k2,label
AJ609455.1/1-133,1.9671790489133505,3.7984264282567044,hacabox
AJ278435.1/9043-9175,1.9698953112513302,3.839656140848219,hacabox
AC132358.3/106983-106852,1.970278814341948,3.8678846329167103,hacabox
AAHX01070284.1/5211-5345,1.9536297590509522,3.7831468082204402,hacabox
AAIY01236626.1/2232-2365,1.9634000834056544,3.796196066059229,hacabox
nameseq,k1,k2,label
AJ609455.1/1-133,1.9671790489133505,3.7984264282567044,hacabox
AJ278435.1/9043-9175,1.9698953112513302,3.839656140848219,hacabox
AC132358.3/106983-106852,1.970278814341948,3.8678846329167103,hacabox
AAHX01070284.1/5211-5345,1.9536297590509522,3.7831468082204402,hacabox
AAIY01236626.1/2232-2365,1.9634000834056544,3.796196066059229,hacabox
