nameseq,k1,k2,label
AJ609477.1/1-132,1.9990160016925234,3.8286827811165276,hacabox
AC007240.2/163812-163679,1.997266121301129,3.841720388103196,hacabox
AL833804.16/186436-186568,1.9979147903271988,3.8507936178742694,hacabox
AC020918.6/165518-165651,1.9944347129829714,3.889405780233866,hacabox
AL844850.9/118508-118640,1.9998782669372914,3.8137476747486927,hacabox
nameseq,k1,k2,label
AJ609477.1/1-132,1.9990160016925234,3.8286827811165276,hacabox
AC007240.2/163812-163679,1.997266121301129,3.841720388103196,hacabox
AL833804.16/186436-186568,1.9979147903271988,3.8507936178742694,hacabox
AC020918.6/165518-165651,1.9944347129829714,3.889405780233866,hacabox
AL844850.9/118508-118640,1.9998782669372914,3.8137476747486927,hacabox
