nameseq,k1,k2,label
Z72610.1/833-1077,1.9796106689135602,3.94306854862613,hacabox
AABZ01000003.1/45202-44958,1.9797242377337003,3.942812841956857,hacabox
AACA01000537.1/2766-2521,1.9882491156119988,3.965514652818671,hacabox
AADM01000052.1/7763-8010,1.9909899884926086,3.961810574306332,hacabox
CR382125.1/1700339-1700595,1.9968786496753632,3.9718957535576127,hacabox
nameseq,k1,k2,label
Z72610.1/833-1077,1.9796106689135602,3.94306854862613,hacabox
AABZ01000003.1/45202-44958,1.9797242377337003,3.942812841956857,hacabox
AACA01000537.1/2766-2521,1.9882491156119988,3.965514652818671,hacabox
AADM01000052.1/7763-8010,1.9909899884926086,3.961810574306332,hacabox
CR382125.1/1700339-1700595,1.9968786496753632,3.9718957535576127,hacabox
