nameseq,k1,k2,label
Z48756.1/13768-12765,1.9104703661612865,3.7972331431033073,hacabox
AABY01000081.1/5507-6509,1.904085535365332,3.7800233494049977,hacabox
AABZ01000413.1/1491-521,1.9063922190670823,3.7952465153587704,hacabox
AACI02000062.1/9726-10739,1.9191359651192177,3.8092658565243713,hacabox
nameseq,k1,k2,label
Z48756.1/13768-12765,1.9104703661612865,3.7972331431033073,hacabox
AABY01000081.1/5507-6509,1.904085535365332,3.7800233494049977,hacabox
AABZ01000413.1/1491-521,1.9063922190670823,3.7952465153587704,hacabox
AACI02000062.1/9726-10739,1.9191359651192177,3.8092658565243713,hacabox
