nameseq,k1,k2,label
U64705.1/82-210,1.9747445979630667,3.873487820047819,hacabox
U64706.1/79-207,1.9820777959329643,3.8870852543927477,hacabox
U12212.1/198-329,1.9496890786163907,3.827210720797771,hacabox
U64704.1/88-217,1.9786046792443486,3.8710600008977294,hacabox
L07384.1/2-133,1.9752963712838192,3.8746432296843265,hacabox
nameseq,k1,k2,label
U64705.1/82-210,1.9747445979630667,3.873487820047819,hacabox
U64706.1/79-207,1.9820777959329643,3.8870852543927477,hacabox
U12212.1/198-329,1.9496890786163907,3.827210720797771,hacabox
U64704.1/88-217,1.9786046792443486,3.8710600008977294,hacabox
L07384.1/2-133,1.9752963712838192,3.8746432296843265,hacabox
