nameseq,k1,k2,label
AJ609459.1/1-132,1.9699963806079905,3.8926169230344003,hacabox
AC092174.5/156814-156683,1.9304181818376986,3.7865867070912373,hacabox
AC034114.17/7622-7492,1.9039627577314917,3.69543235211409,hacabox
AY057819.1/673-800,1.9608049555921572,3.891496266743644,hacabox
AC011749.2/64633-64502,1.8858065981056562,3.6734456129873996,hacabox
nameseq,k1,k2,label
AJ609459.1/1-132,1.9699963806079905,3.8926169230344003,hacabox
AC092174.5/156814-156683,1.9304181818376986,3.7865867070912373,hacabox
AC034114.17/7622-7492,1.9039627577314917,3.69543235211409,hacabox
AY057819.1/673-800,1.9608049555921572,3.891496266743644,hacabox
AC011749.2/64633-64502,1.8858065981056562,3.6734456129873996,hacabox
