nameseq,k1,k2,label
AJ609442.1/1-121,1.9485059279290342,3.7984127093206146,hacabox
AK128061.1/3770-3890,1.9555710326189997,3.810329978275861,hacabox
AK027016.1/1395-1517,1.9544487056169757,3.8417355496389662,hacabox
AL589699.4/106209-106088,1.950428616361675,3.804184440732668,hacabox
AL591067.35/160576-160455,1.9585575855714357,3.8540485282077217,hacabox
nameseq,k1,k2,label
AJ609442.1/1-121,1.9485059279290342,3.7984127093206146,hacabox
AK128061.1/3770-3890,1.9555710326189997,3.810329978275861,hacabox
AK027016.1/1395-1517,1.9544487056169757,3.8417355496389662,hacabox
AL589699.4/106209-106088,1.950428616361675,3.804184440732668,hacabox
AL591067.35/160576-160455,1.9585575855714357,3.8540485282077217,hacabox
