nameseq,k1,k2,label
Z47815.1/14842-15099,1.9227021740408814,3.8068929794375808,hacabox
AACI02000295.1/4050-3790,1.9340277017308636,3.8509993266793576,hacabox
AACH01000003.1/9678-9937,1.9393639596547576,3.8516382564427247,hacabox
AACA01000120.1/9107-9355,1.9212859685082235,3.8051223949125097,hacabox
AAZN01000216.1/9623-9352,1.9254967632672921,3.8240725745614363,hacabox
nameseq,k1,k2,label
Z47815.1/14842-15099,1.9227021740408814,3.8068929794375808,hacabox
AACI02000295.1/4050-3790,1.9340277017308636,3.8509993266793576,hacabox
AACH01000003.1/9678-9937,1.9393639596547576,3.8516382564427247,hacabox
AACA01000120.1/9107-9355,1.9212859685082235,3.8051223949125097,hacabox
AAZN01000216.1/9623-9352,1.9254967632672921,3.8240725745614363,hacabox
