nameseq,k1,k2,label
AC079951.35/117550-117416,1.9730002343130455,3.854084305943709,hacabox
AC113292.6/67439-67304,1.9689462309726253,3.7799162581277255,hacabox
AC122035.2/34589-34724,1.9620399528528638,3.8087844780091955,hacabox
AL078581.11/71236-71370,1.9754504066991019,3.869396456519077,hacabox
AJ609443.1/1-137,1.97921671506796,3.7928904917238455,hacabox
nameseq,k1,k2,label
AC079951.35/117550-117416,1.9730002343130455,3.854084305943709,hacabox
AC113292.6/67439-67304,1.9689462309726253,3.7799162581277255,hacabox
AC122035.2/34589-34724,1.9620399528528638,3.8087844780091955,hacabox
AL078581.11/71236-71370,1.9754504066991019,3.869396456519077,hacabox
AJ609443.1/1-137,1.97921671506796,3.7928904917238455,hacabox
