nameseq,k1,k2,label
AJ609428.1/1-130,1.990001368418945,3.8955473855446128,hacabox
AB020236.1/2404-2533,1.990001368418945,3.8955473855446128,hacabox
AB020237.1/3193-3322,1.982252152035064,3.8792220685868917,hacabox
AB020236.1/3615-3745,1.9978595401666748,3.9138705255177038,hacabox
AC104360.8/62127-61997,1.9978595401666748,3.9138705255177038,hacabox
nameseq,k1,k2,label
AJ609428.1/1-130,1.990001368418945,3.8955473855446128,hacabox
AB020236.1/2404-2533,1.990001368418945,3.8955473855446128,hacabox
AB020237.1/3193-3322,1.982252152035064,3.8792220685868917,hacabox
AB020236.1/3615-3745,1.9978595401666748,3.9138705255177038,hacabox
AC104360.8/62127-61997,1.9978595401666748,3.9138705255177038,hacabox
