nameseq,k1,k2,label
EU379009.1/172-328,1.9582836774656807,3.8428035907448126,hacabox
AENI01002408.1/123894-123737,1.9482277575467823,3.824373599361121,hacabox
AFAN01000028.1/556194-556354,1.925453076931188,3.788656254618889,hacabox
ACYM01102254.1/4052-3899,1.9849016020349088,3.8411525710139434,hacabox
AEKW01011406.1/14938-15087,1.9836962989041813,3.9049855125562067,hacabox
nameseq,k1,k2,label
EU379009.1/172-328,1.9582836774656807,3.8428035907448126,hacabox
AENI01002408.1/123894-123737,1.9482277575467823,3.824373599361121,hacabox
AFAN01000028.1/556194-556354,1.925453076931188,3.788656254618889,hacabox
ACYM01102254.1/4052-3899,1.9849016020349088,3.8411525710139434,hacabox
AEKW01011406.1/14938-15087,1.9836962989041813,3.9049855125562067,hacabox
