nameseq,k1,k2,label
Z35905.1/390-230,1.954971538330659,3.8769160618794074,hacabox
AY737251.1/371-211,1.9532558140998135,3.8600895001321143,hacabox
AABZ01000048.1/20077-20240,1.9525442069512333,3.8736371231013624,hacabox
AACI02000039.1/22783-22621,1.9808464556184795,3.914063802298304,hacabox
AACA01000196.1/11253-11093,1.9887453586772033,3.9511857855299812,hacabox
nameseq,k1,k2,label
Z35905.1/390-230,1.954971538330659,3.8769160618794074,hacabox
AY737251.1/371-211,1.9532558140998135,3.8600895001321143,hacabox
AABZ01000048.1/20077-20240,1.9525442069512333,3.8736371231013624,hacabox
AACI02000039.1/22783-22621,1.9808464556184795,3.914063802298304,hacabox
AACA01000196.1/11253-11093,1.9887453586772033,3.9511857855299812,hacabox
