nameseq,k1,k2,label
AJ609446.1/1-136,1.984424007044613,3.8738079382512,hacabox
AK090585.1/1147-1282,1.984424007044613,3.8591000512172178,hacabox
AC096587.1/25864-25727,1.9922879907790016,3.8357485155450197,hacabox
AC026161.4/89260-89123,1.9933363991055015,3.8920992098974976,hacabox
AC034186.5/119166-119029,1.993979995378514,3.874984521046876,hacabox
nameseq,k1,k2,label
AJ609446.1/1-136,1.984424007044613,3.8738079382512,hacabox
AK090585.1/1147-1282,1.984424007044613,3.8591000512172178,hacabox
AC096587.1/25864-25727,1.9922879907790016,3.8357485155450197,hacabox
AC026161.4/89260-89123,1.9933363991055015,3.8920992098974976,hacabox
AC034186.5/119166-119029,1.993979995378514,3.874984521046876,hacabox
