nameseq,k1,k2,label
CP001463.1/675109-675057,1.9680519875087858,3.5102413448347316,cdbox
CP002565.1/1609578-1609526,1.945804349620146,3.435291526234127,cdbox
BA000001.2/630833-630885,1.9474447165840105,3.6813297477624194,cdbox
AJ248287.2/97964-97912,1.961228988739577,3.5576862950149013,cdbox
nameseq,k1,k2,label
CP001463.1/675109-675057,1.9680519875087858,3.5102413448347316,cdbox
CP002565.1/1609578-1609526,1.945804349620146,3.435291526234127,cdbox
BA000001.2/630833-630885,1.9474447165840105,3.6813297477624194,cdbox
AJ248287.2/97964-97912,1.961228988739577,3.5576862950149013,cdbox
