nameseq,k1,k2,label
AY055808.1/1-67,1.9674382985968655,3.624416835604539,cdbox
ABDC01550852.1/596-662,1.961615359210585,3.7401482521737406,cdbox
AANN01347476.1/737-809,1.9467594100120347,3.561540023523344,cdbox
AAKN02054628.1/68053-68119,1.9566215111258431,3.7481258816103056,cdbox
nameseq,k1,k2,label
AY055808.1/1-67,1.9674382985968655,3.624416835604539,cdbox
ABDC01550852.1/596-662,1.961615359210585,3.7401482521737406,cdbox
AANN01347476.1/737-809,1.9467594100120347,3.561540023523344,cdbox
AAKN02054628.1/68053-68119,1.9566215111258431,3.7481258816103056,cdbox
