nameseq,k1,k2,label
AJ617339.1/1-89,1.9429885481280713,3.830211734257041,cdbox
CR382128.1/364100-364187,1.9194124020720298,3.759815734029594,cdbox
BX842623.1/49237-49145,1.9555269197568301,3.739656225062461,cdbox
CR382126.1/2373959-2374052,1.9358770870319837,3.74479082606676,cdbox
nameseq,k1,k2,label
AJ617339.1/1-89,1.9429885481280713,3.830211734257041,cdbox
CR382128.1/364100-364187,1.9194124020720298,3.759815734029594,cdbox
BX842623.1/49237-49145,1.9555269197568301,3.739656225062461,cdbox
CR382126.1/2373959-2374052,1.9358770870319837,3.74479082606676,cdbox
