nameseq,k1,k2,label
ABVF01000102.1/235831-235936,1.930591675581144,3.8349651505673483,cdbox
ABIW01001098.1/7114-7219,1.9759849798833453,3.9195275772222216,cdbox
AM921937.1/1-105,1.9788480226736662,3.882501608498889,cdbox
ABKI01000243.1/38567-38673,1.9706431235700865,3.8938506575109044,cdbox
nameseq,k1,k2,label
ABVF01000102.1/235831-235936,1.930591675581144,3.8349651505673483,cdbox
ABIW01001098.1/7114-7219,1.9759849798833453,3.9195275772222216,cdbox
AM921937.1/1-105,1.9788480226736662,3.882501608498889,cdbox
ABKI01000243.1/38567-38673,1.9706431235700865,3.8938506575109044,cdbox
