nameseq,k1,k2,label
AF254836.1/1-50,1.970764362625347,3.7488747019678494,cdbox
AJ248283.1/127068-127123,1.97877065505625,3.769919886559374,cdbox
AF254829.1/1-52,1.98100770816365,3.685325951263375,cdbox
AF254824.1/1-52,1.9803330099529568,3.5440853920894506,cdbox
nameseq,k1,k2,label
AF254836.1/1-50,1.970764362625347,3.7488747019678494,cdbox
AJ248283.1/127068-127123,1.97877065505625,3.769919886559374,cdbox
AF254829.1/1-52,1.98100770816365,3.685325951263375,cdbox
AF254824.1/1-52,1.9803330099529568,3.5440853920894506,cdbox
