nameseq,k1,k2,label
Z71564.1/474-570,1.9618428897405575,3.832953608573734,cdbox
AACG02000180.1/13913-13817,1.9705331173875664,3.8842289054612613,cdbox
AAZN01000021.1/10523-10428,1.9635740568741553,3.851288890733657,cdbox
AACF01000363.1/646-549,1.9767870709109667,3.878870015639615,cdbox
nameseq,k1,k2,label
Z71564.1/474-570,1.9618428897405575,3.832953608573734,cdbox
AACG02000180.1/13913-13817,1.9705331173875664,3.8842289054612613,cdbox
AAZN01000021.1/10523-10428,1.9635740568741553,3.851288890733657,cdbox
AACF01000363.1/646-549,1.9767870709109667,3.878870015639615,cdbox
