nameseq,k1,k2,label
AJ242536.1/1-83,1.939992747550251,3.693804802608057,cdbox
AC132565.30/9192-9106,1.9325579335029883,3.706287236227626,cdbox
AASG02003325.1/11570-11485,1.9613575003535804,3.6916959021823645,cdbox
AARH01002823.1/33127-33215,1.979721355341307,3.836535838862095,cdbox
nameseq,k1,k2,label
AJ242536.1/1-83,1.939992747550251,3.693804802608057,cdbox
AC132565.30/9192-9106,1.9325579335029883,3.706287236227626,cdbox
AASG02003325.1/11570-11485,1.9613575003535804,3.6916959021823645,cdbox
AARH01002823.1/33127-33215,1.979721355341307,3.836535838862095,cdbox
