nameseq,k1,k2,label
AC069159.8/55796-55870,1.9305163426732248,3.679341531411581,cdbox
AC172870.1/115241-115165,1.9627525378034179,3.7859043229926264,cdbox
AJ532521.1/2-78,1.9593370648025767,3.804970238144269,cdbox
AC167403.2/76385-76309,1.8919578822166483,3.6533512450827987,cdbox
nameseq,k1,k2,label
AC069159.8/55796-55870,1.9305163426732248,3.679341531411581,cdbox
AC172870.1/115241-115165,1.9627525378034179,3.7859043229926264,cdbox
AJ532521.1/2-78,1.9593370648025767,3.804970238144269,cdbox
AC167403.2/76385-76309,1.8919578822166483,3.6533512450827987,cdbox
